Area,Bedrooms,Age,Price
980,1,20,4424239
4871,8,17,26957148
2757,5,34,14614256
2024,3,24,10447841
1237,2,16,6387009
2425,4,25,12710040
3426,5,30,18248761
654,2,8,3662067
1956,2,4,10630735
2900,3,9,15265984
1889,2,38,9474946
1569,3,14,8433553
3305,6,7,18400906
4522,6,13,24663889
1920,3,26,9487536
2596,2,8,13900544
1919,1,40,9136344
921,2,9,4617827
1962,3,11,10674137
3921,7,36,21117795
752,2,18,3500313
2374,3,38,11959112
4545,5,14,24344720
1769,3,11,9782284
4784,7,10,26476164
3407,5,38,17895684
1163,1,24,5551786
1683,1,1,8753777
4882,8,26,26123226
1388,1,30,6782210
919,2,32,4647730
1562,1,30,7733823
1667,3,34,7909658
4134,7,26,22245168
955,2,33,4465793
2479,3,24,12798344
1400,2,8,7346881
4508,5,5,24288626
3947,6,12,21090135
658,2,33,2595152
4857,6,24,26142741
2282,4,20,12175105
3567,4,9,19205168
2677,4,34,13824536
3595,6,17,19817666
3855,4,26,20324923
4552,6,23,24486652
4562,7,19,24898111
3420,6,25,18725523
1731,3,7,9835340
2482,3,10,12971549
2356,4,25,12336077
1026,1,24,5101964
643,1,9,3388180
4166,5,4,22519071
2416,3,5,13311813
909,2,24,4466906
4868,7,38,25373854
2035,4,31,10592295
687,1,33,2702299
2195,2,38,10849348
4825,8,14,26675073
1988,4,2,11134814
2559,4,0,13951892
1311,2,25,6477481
3837,5,37,19752440
4841,6,4,26067745
2930,5,35,15497248
3451,5,17,18372488
2193,3,25,11516433
638,1,11,3234511
4747,6,35,24630302
4721,7,21,25181892
4804,7,34,25703619
2649,5,28,14030197
4561,6,21,24488337
4374,7,1,24360182
1552,2,4,8391661
2405,4,14,12897067
3978,6,33,21177271
679,2,16,3351116
2953,3,25,15572023
3401,4,35,17302355
4503,6,22,23904783
2804,3,12,15004038
2235,2,15,11490297
2293,2,12,11865424
3516,4,6,18708901
1242,2,31,6212044
654,2,2,3886519
3640,6,20,19764256
2850,4,11,15505962
2895,4,14,15900609
1650,1,33,7853732
4518,7,2,25100483
3444,5,11,18758204
1586,3,33,7999618
3185,5,0,17274394
2326,3,37,11350841
3265,5,39,16780315
2133,4,16,11340258
2806,4,39,14260962
3597,4,31,18698936
2324,3,23,12037612
3881,5,28,20229827
1674,3,14,8649521
2811,3,35,14280414
3720,4,9,20328417
1825,2,0,9715186
4053,6,8,22416886
4835,8,20,26412258
3057,4,35,15921817
990,1,6,5512087
1938,1,13,9774242
4503,7,6,24847306
3341,5,23,17761008
2711,4,1,14978962
1593,2,38,7392222
2029,3,22,10491681
4781,7,28,25243416
3721,6,18,20215479
1786,1,40,8260977
4055,7,39,21655405
3915,5,5,21077868
3414,4,20,17965070
2986,5,17,16351992
3839,5,28,20203605
4867,7,26,25843845
2106,2,8,11514324
2522,4,16,13894409
1255,1,10,6462332
1443,1,4,7699771
1040,1,25,5027435
1281,1,16,6649327
1872,1,24,9158798
2478,2,18,12850287
1635,1,33,7510895
834,1,22,3837798
4500,6,34,23585647
4244,5,34,21934436
4340,7,40,23099380
4163,7,40,22258193
4972,7,22,26839448
2460,2,28,12314823
3596,5,16,19082481
3086,3,0,16855936
1716,2,18,8915189
4983,6,31,26693770
4508,6,0,24812944
2999,5,14,15882368
3660,4,26,19319783
4180,6,15,22377200
3792,5,14,20274154
1248,1,40,5360798
4832,8,17,26274905
4957,7,26,26333532
1160,1,8,5915662
1504,3,29,7858536
4309,6,39,22672695
2138,3,1,11507140
1006,2,1,5436169
1437,2,17,7133513
4191,7,0,23177319
1338,1,0,7295155
2379,3,26,12177511
4682,7,29,25347189
859,1,5,4923829
1796,1,17,9060684
1184,2,30,5487225
2174,3,24,10858028
1599,3,15,8528289
4228,5,2,22834455
4375,7,6,24256453
2307,3,24,12250944
3156,4,10,17250926
945,2,35,4450230
1600,2,30,8129536
3047,3,23,15469017
2384,2,15,12650453
4156,6,0,22706690
2861,5,7,15782235
2591,2,2,14062503
4493,7,38,23526120
3642,4,15,19133758
4695,6,39,24518861
1091,1,22,5509085
1860,3,34,9024608
1630,2,14,8428125
3445,5,12,18276390
3694,5,8,19931674
923,1,28,4365779
3014,5,31,15641794
2128,4,22,11225003
4437,6,38,23433856
1913,1,33,8940155
4281,6,16,23269115
3607,5,0,20125418
4744,7,11,25498429
3582,6,15,19432672
1118,2,34,5239913
2155,4,31,11334255
1862,3,18,9740670
3957,7,20,21232230
1388,3,4,7403503
1663,1,2,8619495
1476,2,12,7458750
860,2,24,4481880
4613,8,39,24912981
2696,3,23,13820644
1180,1,13,6253603
4625,6,29,24769952
1097,1,35,5253992
4007,6,3,22313301
2777,5,2,15850369
1176,1,4,6041587
4855,6,6,26746397
2492,4,24,12917063
2182,4,15,11974117
2065,4,35,10603352
1464,3,36,7168151
4357,7,27,23095559
1966,2,35,9634263
4734,7,10,26016635
4229,6,20,22887602
3259,5,26,17530801
4127,7,20,22638367
2571,4,34,13053519
3672,6,16,19911896
4306,6,25,22561405
883,1,38,3288694
4840,6,19,25524887
3060,3,13,16112201
777,2,17,4150957
4788,8,36,25776978
1867,1,2,9951132
3513,4,8,18785460
3607,6,15,19470712
2699,4,5,14962999
3875,6,13,21449933
1232,2,20,6352372
2016,3,36,9763196
3060,3,36,15492080
1242,1,21,6013231
4157,6,7,22564130
693,2,40,2844666
1043,1,33,4296782
3215,5,36,16494846
3277,6,14,17701039
1013,2,25,5024862
4734,6,14,25569717
2973,4,9,15808210
3353,4,30,17614798
1003,2,25,4780911
1296,1,32,6054796
1668,1,30,8180064
2222,3,25,11748332
2206,4,39,11552603
4894,6,15,25993924
2781,4,20,15059199
1333,1,26,6415714
3592,5,12,19354718
3422,6,1,19004025
1986,3,39,9880890
1794,2,2,9553631
2235,4,23,11575568
1302,1,3,6755254
1809,2,0,9806746
1511,2,28,7551278
786,1,13,4293159
2335,2,34,11710684
2718,5,30,14586906
1757,3,1,9761300
4915,6,16,26176593
1092,1,12,5868761
2822,3,29,14750963
668,1,24,3266051
2822,5,23,14797532
756,1,24,3273597
3718,6,6,20404379
4570,8,34,24196296
2127,2,32,10620633
776,1,15,3960332
3097,4,31,16066909
1886,1,22,9684752
3482,5,40,17923412
2534,4,17,13211821
2710,4,1,15123896
2895,3,9,15402388
3818,6,8,20625659
3731,6,39,19807110
2463,3,15,13218327
1851,2,19,9729975
3297,5,34,16962573
2293,4,8,12772854
2257,2,19,11928378
4891,6,27,25695403
1894,2,4,10353213
4966,8,7,27166279
3201,3,1,17209368
3991,6,19,21567723
2842,3,12,14790357
1677,1,1,9309884
2786,5,36,14749308
2491,4,14,13255329
813,1,5,4619168
4504,5,32,23794886
4440,7,23,23730913
3774,5,30,19568992
1941,1,14,9526995
3947,5,17,21147508
2423,4,12,13514186
2275,2,11,12000623
4613,8,20,25227370
2621,4,25,13403058
3716,6,20,20056496
4992,8,2,27804340
1495,2,29,6988476
2612,5,34,13677228
921,2,24,4650398
1003,1,18,4956505
3860,5,18,20715757
1963,3,18,10570517
1046,2,33,4638349
4397,7,28,23259234
4701,6,11,25649086
1708,2,26,8480773
4293,5,11,23169318
2254,3,5,12093030
3254,6,10,18294070
1612,1,7,8732932
4281,7,23,22800650
4891,8,24,26835382
4791,8,10,26370273
3717,4,10,19859875
1829,1,9,9248355
1020,1,19,4878553
4255,6,40,22035473
1563,1,12,7591304
2673,3,29,13811400
4684,8,0,26354317
4642,6,13,25285866
4497,6,26,23987739
1250,2,38,5406892
2604,5,17,14380671
2300,2,11,11825457
1051,2,22,4883704
1790,1,36,8680590
3044,4,5,16210213
1492,2,11,7637572
2929,5,38,15390881
2053,3,37,10203285
893,1,19,4232103
3619,5,4,20194084
4100,7,4,22647057
4456,5,7,24389561
2848,4,33,14733456
4897,6,13,26636184
1076,1,36,5100375
4933,6,30,26430846
2952,4,38,15022262
2727,5,36,14453918
3498,4,39,18089564
4666,8,40,24945119
4634,6,39,24090826
2979,3,0,15874749
796,1,40,2882854
2298,4,26,12083753
972,1,22,4802038
2339,2,40,11213760
2907,4,4,15799122
3059,5,35,15896458
650,1,21,2927943
3844,6,36,20474715
838,1,12,4164169
3368,6,30,18031149
891,2,8,4938084
1872,3,29,9687451
3345,5,26,18092656
1058,2,19,5563985
3184,5,34,16256427
2306,4,21,12211971
1142,1,17,5281087
3378,5,40,17625826
1959,4,38,9935289
2135,4,7,12160047
3125,5,20,17094321
859,1,26,3597814
4671,6,23,24993058
3079,3,33,15597803
2033,2,23,9960811
2255,2,28,11456573
804,1,32,3202362
2158,3,30,11349620
4889,7,20,26113055
1404,3,8,7535954
899,1,24,4523144
4879,6,0,26616887
960,2,38,3983305
3330,5,2,18064111
4864,8,19,26106372
3157,5,13,17062867
2242,2,18,11448488
4960,7,28,26795724
1563,2,9,8062746
2841,3,0,15686405
4811,6,13,26116082
3469,6,20,18643018
1759,3,18,9468769
2605,3,4,14012503
3374,6,28,17677990
1665,1,30,8286308
1013,1,24,4424013
1305,2,25,6263677
4252,7,22,22918017
3322,4,34,16816761
4414,7,8,23950229
4436,5,29,23222669
4412,6,14,23677065
1777,3,16,9401504
3811,4,21,20007736
4313,6,1,23386140
4493,5,22,23905503
4378,5,18,23291149
1643,3,6,9048992
1476,2,35,7346199
1181,1,34,5424567
3883,6,26,20581764
2596,4,10,14185006
3744,4,21,19537153
4131,6,36,21680023
2534,2,4,13872082
4586,6,37,24282230
4392,6,35,22810797
4247,5,19,22639905
1170,2,6,6662807
3704,5,31,19707120
1103,1,13,5311264
601,1,9,3150178
4952,7,24,26815874
4263,5,13,23192222
3193,4,36,16716169
3094,4,22,16002424
666,2,32,2967031
1644,2,3,8885958
1035,1,35,4528695
1498,2,1,8046268
4136,7,37,21950620
3206,5,24,17076956
3725,5,34,19271476
2020,3,8,10721370
3750,5,26,19581760
2963,5,8,16008400
695,1,1,3554990
4587,8,27,24544771
1293,1,26,6241780
4087,7,11,22538867
4773,7,35,25381507
3751,5,14,19980016
4079,7,0,22956812
4680,8,15,25992722
4710,7,26,25424696
3606,4,2,19766948
4558,8,23,24490261
4544,7,5,24767789
4912,7,29,26354460
1240,2,39,5410742
2608,4,40,13619314
1239,2,40,5848189
3159,5,3,17397034
4982,6,30,26402489
4799,7,36,25784260
3315,5,22,17586929
2969,3,2,16367613
3090,5,36,15961094
1103,2,30,5481824
1985,4,3,11400201
2990,5,39,15106624
2949,4,5,15797781
4741,6,17,25327494
1685,3,17,8800586
2704,3,7,14743952
2030,4,9,11457174
4258,6,11,23005543
2534,3,11,13659807
871,1,5,4351317
1862,2,26,9344179
2549,4,28,13656065
1970,2,36,9974033
3426,4,16,18607382
1550,1,10,8066554
3866,5,19,20732601
4962,6,24,26719112
3795,5,16,20106200
4945,7,0,27156820
4276,6,20,23111211
936,1,34,4335587
3498,5,39,18403340
2833,4,17,14981661
1405,2,37,6646154
4377,7,15,24220383
2196,4,21,11979838
2073,3,35,10000691
669,1,0,3730025
1400,3,6,8078798
4253,6,14,23376080
2920,4,12,15339695
794,2,5,4078445
2376,4,40,11762906
1582,1,38,7042617
3679,6,36,19164543
1508,3,11,8037241
3013,4,4,16697409
4314,6,27,23268646
3249,4,10,17152391
2871,3,24,14876666
3325,4,16,17567521
2057,3,4,11352007
2243,4,25,11580710
4630,6,9,25292893
4132,5,39,21690988
1470,2,16,7312304
885,1,4,4901098
2652,4,1,14762277
1819,3,40,8519709
909,2,24,4326178
1841,3,21,9613539
630,1,31,2667365
4172,6,4,23060766
2450,2,24,12782742
4549,5,36,23836107
3540,5,19,18958075
1052,2,5,5743502
4979,7,5,27362766
2975,5,12,15995197
922,1,12,4567788
3795,4,40,19736303
3543,5,5,19637129
4187,7,12,22699140
892,1,1,5183101
2553,3,24,12881652
3120,4,34,16155132
734,1,21,3065577
3366,6,2,18788405
1568,1,33,7464236
4995,6,37,26028303
1190,1,9,6250643
756,1,39,2629226
2588,4,8,13712663
2011,4,3,11169466
1397,2,39,6313380
1123,1,7,5970892
2406,2,12,12638115
3363,6,25,17997584
1589,3,36,8015201
1725,2,13,8667800
2020,3,4,10770610
2843,3,26,14439814
3630,6,10,19955969
2595,4,2,14053849
1418,3,39,6858001
1892,1,31,8813043
652,1,11,2973871
2924,4,30,15510790
1639,1,9,8743705
2819,5,28,14950846
2559,2,39,12902072
908,2,11,5183637
4695,8,5,26281658
3067,4,26,15653192
2530,2,7,13541953
1383,3,23,7559700
4757,6,29,25443295
2304,3,3,12353929
1523,1,30,7361282
2044,2,2,10665452
3583,5,13,19397386
2659,4,39,13932048
4312,5,6,23718783
1029,2,11,5226522
838,1,32,3339303
1180,1,28,5737497
3270,5,12,18127377
3268,4,7,17605574
2465,2,15,13181584
3979,5,24,20902181
1202,1,37,5468338
1045,1,9,5210665
4327,5,24,22872027
1717,2,12,9271122
3537,5,12,19084607
1642,1,36,7340949
2898,3,7,15607748
4356,6,10,24068473
3414,4,18,18325758
1884,3,39,9064990
2481,2,26,12708314
4607,6,37,24262889
4390,6,0,24513479
4107,7,15,22306270
3281,5,37,16884410
1820,3,0,10162065
962,1,30,4691505
4730,6,27,25262921
3830,5,6,20910419
4657,6,5,25572016
701,2,26,3133796
1687,2,18,8523075
1343,1,30,6605134
3097,3,29,16092487
799,1,29,3250157
3920,5,23,21051258
4403,7,40,22837029
1179,1,21,5877510
867,1,27,4307860
2810,5,39,14710784
2296,4,5,12919794
3350,6,3,18789740
3581,4,7,19292757
3594,5,39,18261659
3594,5,11,19738458
1148,2,13,5764729
3343,4,34,16962673
4519,7,37,24265784
2318,4,14,12449630
3489,5,32,18596069
4064,6,3,22029247
3654,5,28,19370645
4707,8,7,26119402
4957,8,34,26422861
4302,7,23,23526413
1137,1,29,4953949
1256,1,11,6323580
1230,1,10,6205346
1517,3,9,8398838
1832,1,33,9014146
785,1,26,3837551
1681,2,22,8561738
4236,7,1,23442877
2148,2,1,11423213
4856,8,21,26412890
3408,6,20,18551363
4943,8,28,26703855
3091,5,8,16854583
2006,3,14,10778965
3646,5,3,19724744
3492,5,29,18162844
1917,3,34,9507502
2093,2,9,10822687
2548,2,2,13561606
1636,2,16,8454829
2111,2,35,10708684
884,2,20,4397349
1811,2,28,9183291
1931,3,19,9858591
804,1,31,3223246
4352,6,9,23284902
4756,7,18,25828131
2974,5,9,16487488
4221,6,7,23426380
4523,5,8,24690543
1557,2,1,8527539
2405,3,22,12202973
3273,4,38,17032065
2198,4,33,11152534
2876,3,1,15272849
4249,7,5,23621448
3831,4,31,19804393
4790,6,23,25554869
1811,3,27,9254785
3763,5,0,20566077
3425,5,19,18407220
1317,1,28,6605948
4004,6,18,21372546
4072,7,26,21680747
1305,1,13,6533960
4488,7,21,23916927
3678,4,0,20034950
2839,4,11,15495613
4385,7,36,23653930
1721,1,11,8839514
2971,5,31,15263484
3073,5,19,16627701
4396,5,1,23531765
1861,2,19,9818870
4471,5,18,23846620
2069,3,15,10598624
1577,2,31,7380366
3563,6,30,19140647
4172,6,40,22133631
4499,7,7,24716130
4798,8,36,25247997
2726,3,37,13386552
1797,2,29,9241359
1709,2,10,8682257
2833,4,26,15098753
3516,4,18,18529031
4938,8,4,27456428
2187,4,11,11621499
1969,4,20,10450370
3066,4,23,15833688
4977,8,22,26731098
705,1,33,2791087
3655,5,26,19282844
1935,1,13,9654062
4723,6,12,25705392
4906,8,35,26557578
1533,2,29,7221711
1554,1,1,8373611
3452,5,23,18106166
4220,7,33,22452660
2010,4,19,10392156
1571,1,8,8477167
1766,3,14,9345561
1626,1,8,8117623
4080,7,7,22227511
754,1,27,2975382
2208,2,2,12153438
4806,8,3,26753068
1574,2,2,8234265
3071,5,0,17460403
1390,1,38,6123378
2238,2,22,11048280
1343,1,17,6901513
3449,5,10,18859753
2581,4,36,12892856
1411,3,0,8151727
2377,4,12,12775948
2007,4,0,11676983
1408,1,32,6923736
4488,6,37,23341718
4201,7,6,22994833
3506,5,27,18345882
4812,6,26,25280727
3174,3,29,16010474
4857,6,31,26045701
3559,6,18,19470995
932,1,20,4584095
1547,2,18,8023542
3155,5,28,16502845
3936,6,27,20775155
1170,1,23,5402006
704,2,31,3475543
1461,2,28,7345251
1296,1,9,6703189
3881,6,37,20097863
1982,2,23,9865157
3374,4,38,17308727
1605,1,27,8116427
4688,7,37,25030087
2836,5,25,15070595
4497,7,38,23808489
4569,8,17,24763332
4324,5,7,23237667
4608,7,14,25340494
1702,1,6,9264037
1032,1,31,4967447
819,1,24,3992752
3278,4,19,17607779
1389,1,33,6568896
4417,5,18,23822655
4678,7,32,24779975
3414,6,34,17671328
858,1,7,4473865
4287,6,24,22956453
4365,5,2,23523460
3082,5,10,16941753
4128,5,19,22346090
3787,5,7,20778887
4618,8,35,25042266
4448,6,35,23163503
4750,6,25,25146185
4652,8,24,25477308
3489,5,20,18307207
830,2,2,4430425
3601,5,37,18343406
3395,5,6,18622945
3427,5,26,18108732
1062,2,15,5372042
2522,4,19,13645714
1295,2,4,6973723
1537,2,10,7753069
3271,4,29,17308919
4060,7,32,21733631
2784,3,30,14453351
782,1,24,3764459
3797,5,36,19466872
4600,6,13,24802287
4669,8,21,25183521
3053,4,27,15757159
4671,8,4,26091062
2353,3,16,12065440
3035,5,25,15968858
1353,3,37,6284935
3359,5,4,18640743
4950,7,27,26289927
3445,4,19,18353152
3056,4,34,15679774
2239,3,25,11416270
4821,7,35,25348573
752,2,33,3156000
4689,6,29,24713751
4964,8,27,26956416
1090,2,12,5729969
4388,5,15,23225382
3059,4,26,15940932
1127,2,13,5942872
2786,4,10,14936103
2534,3,15,13105874
1828,1,1,9553116
3143,4,31,16480619
4172,6,2,22766202
1905,2,8,9736557
2716,4,35,13737733
945,2,31,4044875
1053,1,20,5326423
3041,3,26,15674288
1339,2,8,7010307
1516,3,32,7309702
4875,8,37,26150775
2662,4,5,14422041
1601,2,21,8347910
3794,6,15,20642210
2385,2,6,12445662
2353,3,28,12083812
2683,5,3,15075778
4970,7,7,27105863
4071,6,15,21930424
1787,2,30,9182835
3612,5,1,20129148
885,2,3,5276233
2563,3,35,12940976
3133,5,23,17020134
1599,3,15,8588692
3782,4,25,19664346
3064,3,15,16054670
2323,2,28,11941621
3198,5,26,16585127
2844,3,31,14612775
3982,6,27,20921672
1913,3,16,10258530
1143,1,26,5614964
3276,5,1,18504189
1026,2,11,5705966
4232,7,8,22909625
3882,4,40,19786789
3170,5,5,17150211
1892,1,33,9416626
1665,3,26,8472914
4298,6,8,23302942
2021,4,37,10222692
2908,3,5,15666231
3611,4,25,18902848
2438,2,1,13273261
2473,2,29,12237497
2744,5,10,14721001
3885,6,27,20941557
2731,3,5,14696992
1993,4,7,10648400
4907,7,29,26492731
4648,6,14,25417825
2264,2,17,11604750
4648,7,8,25521859
2292,4,13,12305112
2151,3,11,11543568
1795,1,18,8888516
2529,4,28,13051180
3628,6,29,19005503
684,1,8,3475747
3856,6,13,21329186
3741,6,27,20335061
2699,3,6,14698856
1081,1,21,5057449
4457,6,38,23659775
972,1,16,4923450
3720,5,25,19997869
3638,4,35,18390722
2069,3,10,11247016
4637,7,29,24520727
1334,2,33,6440759
1761,2,7,9315686
961,1,31,4181850
3553,5,18,18911602
2760,5,20,14908943
1951,3,31,9633812
4204,5,12,22356640
1047,1,11,4972004
4452,6,10,24510655
4426,6,7,24244151
934,1,22,4760270
4574,7,31,24112755
1812,1,22,8680523
2268,3,11,11900070
4767,7,36,25543750
2339,4,0,13194367
2079,3,4,11208914
4680,8,6,25860622
812,1,7,4245716
3660,6,6,20111254
1859,1,5,9819389
4530,6,40,23558400
647,1,2,3812447
4311,6,36,22392802
2331,2,18,11960069
1054,2,4,5974534
3724,4,25,19362358
2058,2,25,10085120
768,1,10,3920974
3896,5,9,20815660
3045,4,27,16275635
3140,5,38,16025664
3541,6,6,19538506
4799,6,31,25411880
3779,5,17,20431208
4065,5,27,21414123
2126,3,40,10561911
1361,1,32,6295545
4397,7,14,24263468
1870,2,33,9434141
4898,6,18,26340563
4182,5,30,21861385
1817,1,19,8959132
4885,7,18,26598152
990,2,4,5115285
4805,6,32,25391554
3983,5,29,21234556
2675,4,16,14524012
1269,2,1,6728270
4391,5,11,23615245
970,1,26,4822594
3038,4,37,15926868
4327,7,28,23454512
2771,4,11,14780521
2116,2,38,10175114
1471,2,34,6687985
647,1,7,2988350
2006,4,30,10493715
3918,7,38,21134773
4587,7,39,24469103
3555,6,25,18973358
1317,1,8,6442949
2163,2,1,11987442
2141,2,13,11287687
1789,3,15,9569757
2163,2,19,11203536
1813,2,27,8680476
1554,1,9,8405468
4247,6,30,22124981
4282,7,15,23167518
3015,5,25,15681395
3334,4,6,18297832
4137,6,31,22275282
2982,3,31,15255495
4582,8,37,24836213
4596,6,3,25283171
755,1,36,2997192
1120,1,26,5360330
1557,2,39,7643968
3440,5,27,17799817
1921,2,12,10161234
3416,5,14,18575494
2399,4,21,12956147
4437,5,18,23990515
3797,5,23,20249668
1927,3,13,10186577
1306,3,30,6286567
2019,2,10,10873973
4631,6,26,24738908
3087,3,13,16506279
985,1,22,4555477
3524,6,10,19128001
4724,6,4,25718940
4127,5,39,21228101
1588,3,14,8607590
2712,4,22,13971343
2791,3,32,14446843
1453,3,3,8184694
4344,5,6,23749031
1434,3,2,8188748
1463,1,40,6351394
2282,3,10,12590129
2993,5,28,16222577
4744,7,6,25790590
3579,5,8,19199757
2253,3,26,11202507
2609,4,21,13717487
4737,6,5,25681337
3650,6,26,19498162
2610,3,33,13284207
2469,2,27,12502291
3953,6,33,21200937
3563,4,28,18320256
681,2,33,2664161
1294,1,20,6369961
1946,2,3,10481569
903,2,9,5068066
1073,2,33,4939689
4034,6,35,21165905
3169,4,0,17252171
4923,8,9,27423912
3909,6,13,21427671
4222,7,22,23114671
3913,5,19,20565974
902,2,21,4509337
1632,3,34,8024119
2350,2,32,11878589
3157,5,21,17280220
1910,1,1,10288160
2719,3,19,14590600
4063,7,7,22825143
1091,1,16,5670646
4757,7,7,25716451
1621,2,19,8499441
642,1,21,2775965
4968,8,14,27140955
3051,4,36,15970297
1746,3,24,9164109
2628,3,20,13867138
2177,3,29,10813147
1800,3,27,9242068
1271,1,3,6784726
1665,2,13,8775836
1239,1,33,5695117
4851,7,16,26497886
4686,8,27,25378657
4610,8,26,24722753
1782,3,8,9794712
4349,5,32,22909644
1567,3,13,8495955
4477,5,10,24266581
3625,4,38,18618468
1503,1,23,7545138
2972,3,33,14885151
1564,2,19,7995449
3084,4,31,15616136
1770,1,37,8356244
998,1,18,4695653
2099,4,31,10466987
1602,3,22,8001246
966,1,30,4544096
3137,5,28,16526633
3690,5,38,18887260
1734,3,40,8560126
4285,7,28,22738219
3264,4,39,16979581
3955,6,14,21480603
3377,6,2,19123411
4229,7,17,23298092
1325,1,1,7279780
3130,5,7,17441192
1297,1,39,5962554
1033,2,33,4620195
4498,7,1,24625726
4956,6,1,26949519
2285,2,37,11277808
1293,2,38,5959596
3891,6,2,21608546
790,1,27,3307276
3999,5,33,20837599
3729,5,5,20061013
1413,3,10,7606812
1779,1,16,8684782
1863,2,26,9659172
1986,2,39,9538292
2086,2,3,11109701
3794,4,20,19758180
3981,6,16,21534954
1590,1,12,7979262
2537,3,32,13281338
4732,7,7,25818768
1096,1,29,5229189
3934,5,30,20287110
3938,7,14,21217127
2804,5,37,14878690
1431,1,35,6894400
1628,2,36,7852104
4253,5,40,22140341
2266,2,23,11699892
1977,2,34,9744736
4300,5,0,23547222
2969,5,10,15839369
1092,1,17,5615309
2655,5,24,14154488
2342,4,32,11993376
972,1,34,4444833
1172,1,5,6178907
1607,1,35,7419433
4138,5,39,21576942
3207,5,21,17412423
2741,5,28,14399475
2614,5,20,14051024
2325,3,38,11554412
730,2,8,4273844
616,1,30,2127687
678,2,11,3668832
4605,7,34,24151090
1235,2,1,7136237
4246,7,7,23379341
3683,6,22,19817137
2051,4,0,11276024
4390,6,12,23854173
676,1,1,4100462
2903,5,22,15336414
1337,3,40,6330305
2411,2,31,12027832
901,1,31,4313447
2312,2,12,12371848
3844,4,17,20555546
4698,7,10,25848188
2187,4,36,11477227
2037,2,37,9656876
1132,1,16,5823986
2467,4,17,12999570
789,2,34,3767104
2671,5,35,14015176
616,1,3,3271889
4143,6,17,22081230
4845,7,31,25783030
4837,6,14,25701646
2876,4,34,14885865
3190,3,25,16302061
3341,4,36,16799804
2448,4,27,12477656
2647,3,10,14069617
3146,3,40,16074869
1392,1,30,6611331
796,2,40,3329741
2651,3,6,14361780
2552,3,3,13790192
4857,6,4,26685508
4192,5,40,21766543
1622,1,3,8199363
3691,5,4,19906930
1107,1,3,5802515
4137,5,6,22742877
1057,2,3,5755642
3724,5,6,20532088
3967,5,38,20880170
686,1,24,3153958
4107,7,39,21432597
3382,6,1,18952533
4837,7,37,25384231
1484,1,0,8160886
1153,2,12,6276656
1632,3,32,8055135
3511,5,30,18817022
4242,5,15,22452760
961,1,8,4904006
4170,7,22,22490304
1792,1,30,8562068
3409,5,23,17745274
4840,8,9,26318101
2544,4,35,12716059
4057,6,12,21866505
2248,2,21,11298153
4497,7,29,24283296
3312,6,36,17414365
3054,4,21,15900962
1458,2,2,8081621
2397,2,40,11538258
2486,3,39,12240691
2558,3,21,13707631
3679,4,25,19053994
655,1,0,3303312
3531,4,35,17911984
1766,2,28,8587046
3548,4,1,19108395
2220,3,11,11703580
2746,5,11,15005524
2614,3,12,13515336
2042,3,6,10720413
1724,2,7,9149620
2322,3,29,11716215
